locale_idlocale,locale_idcity,locale_capital,locale_idcountry,locale_ac,locale_country,locale_uf,locale_city,locale_region,locale_seaside,locale_latitude,locale_longitude,locale_tourist,locale_agricultural,locale_base,weather_id,weather_name,weather_date,weather_dayWeek,weather_dateUpdate,weather_temperature,weather_windVelocity,weather_windDirection,weather_windDirectionDegrees,weather_humidity,weather_condition,weather_pressure,weather_icon,weather_sensation,weather_slugCondition
3965,4886,False,7,BR,Brasil,BA,Antas,NE,False,-10.4,-38.333,False,False,cities,3965,Antas,09/09/2026,Quarta-feira,11:09:00,21,11,ENE,67,69,Sol,1020,1,21,sol
4256,5293,False,7,BR,Brasil,BA,Aporá,NE,False,-11.66,-38.081,False,False,cities,4256,Aporá,09/09/2026,Quarta-feira,10:24:00,23,6,NNE,30,73,Sol,1020,1,25,sol
4140,5138,False,7,BR,Brasil,BA,Apuarema,NE,False,-13.856,-39.744,False,False,cities,4140,Apuarema,09/09/2026,Quarta-feira,11:09:00,20,3,E,83,82,Sol com muitas nuvens,1021,2r,22,sol-com-muitas-nuvens
4257,5294,False,7,BR,Brasil,BA,Aracatu,NE,False,-14.428,-41.462,False,False,cities,4257,Aracatu,09/09/2026,Quarta-feira,10:24:00,21,10,E,97,64,Sol com muitas nuvens,1021,2r,20,sol-com-muitas-nuvens
4604,5747,False,7,BR,Brasil,BA,Aramari,NE,False,-12.082,-38.499,False,False,cities,4604,Aramari,09/09/2026,Quarta-feira,10:24:00,23,9,ENE,71,73,Sol,1020,1,24,sol
4605,5748,False,7,BR,Brasil,BA,Arataca,NE,False,-15.263,-39.414,False,False,cities,4605,Arataca,09/09/2026,Quarta-feira,11:09:00,21,9,E,86,92,Sol com muitas nuvens,1021,2r,23,sol-com-muitas-nuvens
4910,7680,False,7,BR,Brasil,BA,Aratu,NE,False,-12.7917,-38.4875,False,False,cities,4910,Aratu,09/09/2026,Quarta-feira,10:24:00,25,14,ENE,76,79,Sol com algumas nuvens,1020,2,27,sol-com-algumas-nuvens
4606,5749,False,7,BR,Brasil,BA,Aratuípe,NE,False,-13.079,-39.002,False,False,cities,4606,Aratuípe,09/09/2026,Quarta-feira,10:24:00,24,10,ENE,78,80,Sol com algumas nuvens,1020,2,27,sol-com-algumas-nuvens
3176,3152,False,7,BR,Brasil,BA,Araçás,NE,False,-12.211,-38.203,False,False,cities,3176,Araçás,09/09/2026,Quarta-feira,10:24:00,24,12,ENE,72,71,Sol,1020,1,25,sol
7547,887,False,7,BR,Brasil,BA,Barra,NE,False,-11.089,-43.142,False,False,cities,7547,Barra,09/09/2026,Quarta-feira,11:09:00,24,9,ENE,64,52,Sol,1018,1,23,sol
6416,888,False,7,BR,Brasil,BA,Barra do Mendes,NE,False,-11.81,-42.059,False,False,cities,6416,Barra do Mendes,09/09/2026,Quarta-feira,11:09:00,19,20,ENE,70,59,Sol,1022,1,15,sol
7548,42,False,7,BR,Brasil,BA,Barreiras,NE,False,-12.153,-44.99,False,True,cities,7548,Barreiras,09/09/2026,Quarta-feira,10:24:00,23,9,ENE,74,48,Sol,1018,1,22,sol
4607,5750,False,7,BR,Brasil,BA,Barro Preto,NE,False,-14.81,-39.471,False,False,cities,4607,Barro Preto,09/09/2026,Quarta-feira,11:09:00,21,9,E,85,91,Sol com muitas nuvens,1021,2r,23,sol-com-muitas-nuvens
6031,6573,False,7,BR,Brasil,BA,Barro Vermelho,NE,False,-9.434,-39.779,False,False,cities,6031,Barro Vermelho,09/09/2026,Quarta-feira,11:09:00,22,15,ENE,60,62,Sol,1020,1,20,sol
3966,4887,False,7,BR,Brasil,BA,Biritinga,NE,False,-11.617,-38.8,False,False,cities,3966,Biritinga,09/09/2026,Quarta-feira,10:24:00,22,7,ENE,69,73,Sol,1021,1,23,sol
6417,889,False,7,BR,Brasil,BA,Boa Nova,NE,False,-14.362,-40.208,False,False,cities,6417,Boa Nova,09/09/2026,Quarta-feira,10:24:00,19,6,E,90,75,Sol com muitas nuvens,1022,2r,19,sol-com-muitas-nuvens
7549,43,False,7,BR,Brasil,BA,Bom Jesus da Lapa,NE,False,-13.255,-43.418,False,True,cities,7549,Bom Jesus da Lapa,09/09/2026,Quarta-feira,11:09:00,25,9,E,90,57,Sol,1019,1,25,sol
4608,5751,False,7,BR,Brasil,BA,Boninal,NE,False,-12.702,-41.828,False,False,cities,4608,Boninal,09/09/2026,Quarta-feira,10:24:00,18,13,E,90,56,Sol,1022,1,15,sol
4609,5752,False,7,BR,Brasil,BA,Caetanos,NE,False,-14.338,-40.909,False,False,cities,4609,Caetanos,09/09/2026,Quarta-feira,11:09:00,22,8,E,93,67,Sol com muitas nuvens,1021,2r,23,sol-com-muitas-nuvens
6819,44,False,7,BR,Brasil,BA,Caetité,NE,False,-14.069,-42.475,False,False,cities,6819,Caetité,09/09/2026,Quarta-feira,10:24:00,20,21,ESE,102,62,Sol com algumas nuvens,1021,2,17,sol-com-algumas-nuvens
4610,5753,False,7,BR,Brasil,BA,Cafarnaum,NE,False,-11.694,-41.468,False,False,cities,4610,Cafarnaum,09/09/2026,Quarta-feira,11:09:00,19,15,ENE,68,60,Sol com muitas nuvens,1022,2r,16,sol-com-muitas-nuvens
9144,6793,False,7,BR,Brasil,BA,Caldas do Jorro,NE,False,-12.380078,-38.416271,False,False,cities,9144,Caldas do Jorro,09/09/2026,Quarta-feira,11:09:00,24,11,ENE,73,73,Sol,1020,1,25,sol
3188,3361,False,7,BR,Brasil,BA,Camacã,NE,False,-15.419,-39.496,False,False,cities,3188,Camacã,09/09/2026,Quarta-feira,10:24:00,21,8,E,86,93,Sol com algumas nuvens,1021,2,23,sol-com-algumas-nuvens
3189,3362,False,7,BR,Brasil,BA,Camamu,NE,False,-13.945,-39.104,False,False,cities,3189,Camamu,09/09/2026,Quarta-feira,10:24:00,24,9,E,81,88,Sol com muitas nuvens,1020,2r,26,sol-com-muitas-nuvens
6820,45,False,7,BR,Brasil,BA,Canavieiras,NE,True,-15.675,-38.947,False,False,cities,6820,Canavieiras,09/09/2026,Quarta-feira,10:24:00,23,10,E,84,92,Sol com muitas nuvens,1021,2r,26,sol-com-muitas-nuvens
4611,5754,False,7,BR,Brasil,BA,Canápolis,NE,False,-13.07,-44.202,False,False,cities,4611,Canápolis,09/09/2026,Quarta-feira,10:24:00,23,9,E,87,54,Sol,1019,1,23,sol
3387,4143,False,7,BR,Brasil,BA,Caraíva,NE,False,-16.808,-39.148,False,False,cities,3387,Caraíva,09/09/2026,Quarta-feira,10:24:00,23,7,E,84,95,Sol com muitas nuvens,1021,2r,27,sol-com-muitas-nuvens
4612,5755,False,7,BR,Brasil,BA,Cardeal da Silva,NE,False,-11.942,-37.949,False,False,cities,4612,Cardeal da Silva,09/09/2026,Quarta-feira,11:09:00,24,10,ENE,71,71,Sol,1020,1,25,sol
6821,47,False,7,BR,Brasil,BA,Carinhanha,NE,False,-14.305,-43.765,False,False,cities,6821,Carinhanha,09/09/2026,Quarta-feira,10:24:00,24,15,E,98,58,Sol com algumas nuvens,1019,2,23,sol-com-algumas-nuvens
7862,6901,False,7,BR,Brasil,BA,Carnaíba,NE,False,-10.567,-38.917,False,False,cities,7862,Carnaíba,09/09/2026,Quarta-feira,10:24:00,21,8,ENE,66,72,Sol,1020,1,22,sol
7863,6833,False,7,BR,Brasil,BA,Carnaíba do Sertão,NE,False,-9.591,-40.427,False,False,cities,7863,Carnaíba do Sertão,09/09/2026,Quarta-feira,10:24:00,22,15,ENE,57,62,Sol,1020,1,20,sol
6418,895,False,7,BR,Brasil,BA,Casa Nova,NE,False,-9.162,-41.05,False,False,cities,6418,Casa Nova,09/09/2026,Quarta-feira,10:24:00,22,20,NE,52,62,Sol,1020,1,19,sol
6238,6834,False,7,BR,Brasil,BA,Cascavel,NE,False,-13.15,-41.4,False,False,cities,6238,Cascavel,09/09/2026,Quarta-feira,11:09:00,18,7,E,90,58,Sol com algumas nuvens,1023,2,17,sol-com-algumas-nuvens
6419,896,False,7,BR,Brasil,BA,Castro Alves,NE,False,-12.766,-39.428,False,False,cities,6419,Castro Alves,09/09/2026,Quarta-feira,10:24:00,22,5,ENE,76,79,Sol com algumas nuvens,1021,2,25,sol-com-algumas-nuvens
6325,6950,False,7,BR,Brasil,BA,Catingal,NE,False,-14.049,-40.564,False,False,cities,6325,Catingal,09/09/2026,Quarta-feira,11:09:00,22,7,E,90,73,Sol com muitas nuvens,1021,2r,23,sol-com-muitas-nuvens
4613,5756,False,7,BR,Brasil,BA,Catolândia,NE,False,-12.318,-44.861,False,True,cities,4613,Catolândia,09/09/2026,Quarta-feira,10:24:00,23,13,ENE,77,51,Sol,1018,1,21,sol
6420,897,False,7,BR,Brasil,BA,Catu,NE,False,-12.353,-38.379,False,False,cities,6420,Catu,09/09/2026,Quarta-feira,10:24:00,24,12,ENE,73,72,Sol,1020,1,25,sol
4009,4964,False,7,BR,Brasil,BA,Caturama,NE,False,-13.329,-42.291,False,False,cities,4009,Caturama,09/09/2026,Quarta-feira,10:24:00,22,11,E,99,58,Sol,1020,1,21,sol
4614,5757,False,7,BR,Brasil,BA,Caém,NE,False,-11.091,-40.435,False,False,cities,4614,Caém,09/09/2026,Quarta-feira,10:24:00,21,12,ENE,66,62,Sol,1021,1,19,sol
6421,898,False,7,BR,Brasil,BA,Central,NE,False,-11.136,-42.113,False,False,cities,6421,Central,09/09/2026,Quarta-feira,10:24:00,20,20,ENE,59,55,Sol,1020,1,17,sol
4615,5758,False,7,BR,Brasil,BA,Chorrochó,NE,False,-8.98,-39.096,False,False,cities,4615,Chorrochó,09/09/2026,Quarta-feira,10:24:00,22,10,ENE,63,63,Sol com muitas nuvens,1019,2r,22,sol-com-muitas-nuvens
6822,48,False,7,BR,Brasil,BA,Cipó,NE,False,-11.1,-38.514,False,False,cities,6822,Cipó,09/09/2026,Quarta-feira,11:09:00,23,5,ENE,68,72,Sol,1020,1,25,sol
3230,3463,False,7,BR,Brasil,BA,Coaraci,NE,False,-14.641,-39.551,False,False,cities,3230,Coaraci,09/09/2026,Quarta-feira,10:24:00,21,8,E,85,86,Sol com muitas nuvens,1021,2r,22,sol-com-muitas-nuvens
3998,4938,False,7,BR,Brasil,BA,Cocos,NE,False,-14.184,-44.534,False,False,cities,3998,Cocos,09/09/2026,Quarta-feira,10:24:00,23,14,E,90,56,Sol com muitas nuvens,1019,2r,21,sol-com-muitas-nuvens
4149,5147,False,7,BR,Brasil,BA,Conceição da Feira,NE,False,-12.506,-38.999,False,False,cities,4149,Conceição da Feira,09/09/2026,Quarta-feira,10:24:00,23,5,ENE,74,78,Sol,1020,1,26,sol
4150,5148,False,7,BR,Brasil,BA,Conceição do Almeida,NE,False,-12.779,-39.17,False,False,cities,4150,Conceição do Almeida,09/09/2026,Quarta-feira,10:24:00,23,4,ENE,76,80,Sol,1020,1,25,sol
3117,2659,False,7,BR,Brasil,BA,Conceição do Coité,NE,False,-11.564,-39.283,False,False,cities,3117,Conceição do Coité,09/09/2026,Quarta-feira,10:24:00,22,7,ENE,69,67,Sol,1021,1,22,sol
4151,5149,False,7,BR,Brasil,BA,Conceição do Jacuípe,NE,False,-12.317,-38.767,False,False,cities,4151,Conceição do Jacuípe,09/09/2026,Quarta-feira,11:09:00,23,7,ENE,73,75,Sol,1020,1,25,sol
7550,5759,False,7,BR,Brasil,BA,Conde,NE,True,-11.814,-37.611,False,False,cities,7550,Conde,09/09/2026,Quarta-feira,11:09:00,26,15,ENE,71,71,Sol,1020,1,27,sol
6422,899,False,7,BR,Brasil,BA,Condeúba,NE,False,-14.895,-41.969,False,False,cities,6422,Condeúba,09/09/2026,Quarta-feira,10:24:00,21,13,E,98,68,Sol com muitas nuvens,1022,2r,20,sol-com-muitas-nuvens
4215,5239,False,7,BR,Brasil,BA,Contendas do Sincorá,NE,False,-13.763,-41.041,False,False,cities,4215,Contendas do Sincorá,09/09/2026,Quarta-feira,11:09:00,22,2,E,90,72,Sol com algumas nuvens,1021,2,24,sol-com-algumas-nuvens
4428,5501,False,7,BR,Brasil,BA,Coração de Maria,NE,False,-12.233,-38.75,False,False,cities,4428,Coração de Maria,09/09/2026,Quarta-feira,10:24:00,23,8,ENE,72,74,Sol,1020,1,25,sol
4090,5050,False,7,BR,Brasil,BA,Cordeiros,NE,False,-15.039,-41.935,False,False,cities,4090,Cordeiros,09/09/2026,Quarta-feira,11:09:00,20,12,E,98,67,Sol com muitas nuvens,1022,2r,19,sol-com-muitas-nuvens
4055,5011,False,7,BR,Brasil,BA,Coribe,NE,False,-13.829,-44.454,False,False,cities,4055,Coribe,09/09/2026,Quarta-feira,10:24:00,22,12,E,90,59,Sol com muitas nuvens,1020,2r,21,sol-com-muitas-nuvens
4618,5760,False,7,BR,Brasil,BA,Coronel João Sá,NE,False,-10.284,-37.926,False,True,cities,4618,Coronel João Sá,09/09/2026,Quarta-feira,10:24:00,23,10,ENE,68,69,Sol,1020,1,23,sol
7551,900,False,7,BR,Brasil,BA,Correntina,NE,False,-13.343,-44.637,False,True,cities,7551,Correntina,09/09/2026,Quarta-feira,11:09:00,23,7,ENE,61,57,Sol com muitas nuvens,1018,2r,23,sol-com-muitas-nuvens
3969,4890,False,7,BR,Brasil,BA,Costa do Sauípe,NE,False,-12.32,-37.883,True,False,cities,3969,Costa do Sauípe,09/09/2026,Quarta-feira,10:24:00,26,17,ENE,73,73,Sol,1020,1,27,sol
4152,5150,False,7,BR,Brasil,BA,Cotegipe,NE,False,-12.028,-44.258,False,False,cities,4152,Cotegipe,09/09/2026,Quarta-feira,10:24:00,23,9,ENE,75,51,Sol,1018,1,22,sol
4429,5502,False,7,BR,Brasil,BA,Cravolândia,NE,False,-13.359,-39.815,False,False,cities,4429,Cravolândia,09/09/2026,Quarta-feira,11:09:00,19,11,E,81,71,Sol com muitas nuvens,1022,2r,18,sol-com-muitas-nuvens
4619,5761,False,7,BR,Brasil,BA,Cristópolis,NE,False,-12.234,-44.421,False,False,cities,4619,Cristópolis,09/09/2026,Quarta-feira,11:09:00,22,14,ENE,77,52,Sol,1019,1,20,sol
4153,5151,False,7,BR,Brasil,BA,Crisópolis,NE,False,-11.511,-38.15,False,False,cities,4153,Crisópolis,09/09/2026,Quarta-feira,10:24:00,23,7,ENE,70,72,Sol,1020,1,25,sol
7552,901,False,7,BR,Brasil,BA,Cruz das Almas,NE,False,-12.67,-39.102,False,False,cities,7552,Cruz das Almas,09/09/2026,Quarta-feira,11:09:00,23,5,ENE,76,79,Sol,1020,1,26,sol
6187,6761,False,7,BR,Brasil,BA,Cumuruxatiba,NE,False,-17.111,-39.21,False,False,cities,6187,Cumuruxatiba,09/09/2026,Quarta-feira,10:24:00,24,6,E,85,93,Chuvoso,1021,5,27,chuvoso
4512,5619,False,7,BR,Brasil,BA,Cândido Sales,NE,False,-15.505,-41.239,False,False,cities,4512,Cândido Sales,09/09/2026,Quarta-feira,10:24:00,21,8,E,94,70,Sol com muitas nuvens,1022,2r,22,sol-com-muitas-nuvens
6423,902,False,7,BR,Brasil,BA,Cícero Dantas,NE,False,-10.6,-38.383,False,False,cities,6423,Cícero Dantas,09/09/2026,Quarta-feira,11:09:00,21,8,ENE,68,72,Sol com algumas nuvens,1020,2,22,sol-com-algumas-nuvens
4056,5012,False,7,BR,Brasil,BA,Dias d'Ávila,NE,True,-12.612,-38.297,False,False,cities,4056,Dias d'Ávila,09/09/2026,Quarta-feira,10:24:00,25,14,ENE,75,76,Sol,1020,1,26,sol
4091,5051,False,7,BR,Brasil,BA,Dom Basílio,NE,False,-13.76,-41.771,False,False,cities,4091,Dom Basílio,09/09/2026,Quarta-feira,11:09:00,22,9,E,99,61,Sol,1021,1,22,sol
4154,5152,False,7,BR,Brasil,BA,Dom Macedo Costa,NE,False,-12.905,-39.192,False,False,cities,4154,Dom Macedo Costa,09/09/2026,Quarta-feira,11:09:00,23,5,ENE,77,81,Sol com algumas nuvens,1020,2,25,sol-com-algumas-nuvens
3999,4939,False,7,BR,Brasil,BA,Dário Meira,NE,False,-14.436,-39.908,False,False,cities,3999,Dário Meira,09/09/2026,Quarta-feira,11:09:00,20,6,E,87,82,Sol com muitas nuvens,1021,2r,22,sol-com-muitas-nuvens
7865,3069,False,7,BR,Brasil,BA,Elísio Medrado,NE,False,-12.946,-39.522,False,False,cities,7865,Elísio Medrado,09/09/2026,Quarta-feira,10:24:00,21,6,ENE,78,79,Sol com algumas nuvens,1021,2,22,sol-com-algumas-nuvens
7866,903,False,7,BR,Brasil,BA,Encruzilhada,NE,False,-15.531,-40.909,False,False,cities,7866,Encruzilhada,09/09/2026,Quarta-feira,10:24:00,20,7,E,90,73,Sol com muitas nuvens,1022,2r,21,sol-com-muitas-nuvens
6326,6951,False,7,BR,Brasil,BA,Engenheiro Pontes,NE,False,-13.124,-39.436,False,False,cities,6326,Engenheiro Pontes,09/09/2026,Quarta-feira,10:24:00,22,6,ENE,79,85,Sol com muitas nuvens,1021,2r,24,sol-com-muitas-nuvens
7867,3153,False,7,BR,Brasil,BA,Entre Rios,NE,True,-11.942,-38.084,False,False,cities,7867,Entre Rios,09/09/2026,Quarta-feira,10:24:00,24,10,ENE,71,73,Sol,1020,1,25,sol
7869,3154,False,7,BR,Brasil,BA,Esplanada,NE,True,-11.796,-37.945,False,False,cities,7869,Esplanada,09/09/2026,Quarta-feira,11:09:00,24,7,ENE,71,74,Sol,1020,1,26,sol
7553,904,False,7,BR,Brasil,BA,Euclides da Cunha,NE,False,-10.508,-39.016,False,True,cities,7553,Euclides da Cunha,09/09/2026,Quarta-feira,10:24:00,20,12,ENE,66,66,Sol,1020,1,19,sol
3223,3449,False,7,BR,Brasil,BA,Eunápolis,NE,False,-16.378,-39.58,False,False,cities,3223,Eunápolis,09/09/2026,Quarta-feira,10:24:00,22,6,E,85,93,Sol com muitas nuvens,1021,2r,24,sol-com-muitas-nuvens
4259,5296,False,7,BR,Brasil,BA,Feira da Mata,NE,False,-14.213,-44.281,False,False,cities,4259,Feira da Mata,09/09/2026,Quarta-feira,10:24:00,24,14,E,94,59,Sol com muitas nuvens,1019,2r,23,sol-com-muitas-nuvens
7554,714,False,7,BR,Brasil,BA,Feira de Santana,NE,False,-12.267,-38.967,False,True,cities,7554,Feira de Santana,09/09/2026,Quarta-feira,10:24:00,23,6,W,270,75,Sol,1020,1,25,sol
3200,3389,False,7,BR,Brasil,BA,Filadélfia,NE,False,-10.743,-40.132,False,False,cities,3200,Filadélfia,09/09/2026,Quarta-feira,11:09:00,21,12,ENE,64,67,Sol,1021,1,21,sol
3231,3464,False,7,BR,Brasil,BA,Firmino Alves,NE,False,-14.985,-39.924,False,False,cities,3231,Firmino Alves,09/09/2026,Quarta-feira,10:24:00,21,7,E,88,86,Sol com muitas nuvens,1021,2r,22,sol-com-muitas-nuvens
4092,5052,False,7,BR,Brasil,BA,Floresta Azul,NE,False,-14.86,-39.66,False,False,cities,4092,Floresta Azul,09/09/2026,Quarta-feira,10:24:00,21,8,E,86,93,Sol com muitas nuvens,1021,2r,23,sol-com-muitas-nuvens
5490,1533,False,7,BR,Brasil,BA,Formosa do Rio Preto,NE,False,-11.048,-45.193,False,False,cities,5490,Formosa do Rio Preto,09/09/2026,Quarta-feira,11:09:00,23,10,ENE,65,43,Sol,1018,1,21,sol
4010,4965,False,7,BR,Brasil,BA,Fátima,NE,False,-10.6,-38.217,False,True,cities,4010,Fátima,09/09/2026,Quarta-feira,10:24:00,21,8,ENE,68,71,Sol com algumas nuvens,1020,2,21,sol-com-algumas-nuvens
7870,3516,False,7,BR,Brasil,BA,Gandu,NE,False,-13.744,-39.487,False,False,cities,7870,Gandu,09/09/2026,Quarta-feira,10:24:00,22,2,E,81,87,Sol com muitas nuvens,1021,2r,25,sol-com-muitas-nuvens
7871,3430,False,7,BR,Brasil,BA,Gavião,NE,False,-11.471,-39.784,False,False,cities,7871,Gavião,09/09/2026,Quarta-feira,11:09:00,23,8,ENE,69,71,Sol,1021,1,24,sol
7872,5240,False,7,BR,Brasil,BA,Gentio do Ouro,NE,False,-11.429,-42.503,False,False,cities,7872,Gentio do Ouro,09/09/2026,Quarta-feira,11:09:00,18,24,ENE,62,55,Sol,1021,1,13,sol
4260,5297,False,7,BR,Brasil,BA,Glória,NE,False,-9.338,-38.255,False,False,cities,4260,Glória,09/09/2026,Quarta-feira,10:24:00,23,13,E,100,75,Sol,1019,1,24,sol
7873,3390,False,7,BR,Brasil,BA,Gongogi,NE,False,-14.322,-39.465,False,False,cities,7873,Gongogi,09/09/2026,Quarta-feira,11:09:00,22,7,E,84,93,Sol e Chuva,1021,4,25,sol-e-chuva
7874,5241,False,7,BR,Brasil,BA,Governador Mangabeira,NE,False,-12.602,-39.043,False,False,cities,7874,Governador Mangabeira,09/09/2026,Quarta-feira,10:24:00,23,5,ENE,76,79,Sol,1020,1,26,sol
4261,5298,False,7,BR,Brasil,BA,Guajeru,NE,False,-14.547,-41.94,False,False,cities,4261,Guajeru,09/09/2026,Quarta-feira,10:24:00,21,12,E,98,64,Sol com muitas nuvens,1021,2r,20,sol-com-muitas-nuvens
7555,906,False,7,BR,Brasil,BA,Guanambi,NE,False,-14.223,-42.781,False,True,cities,7555,Guanambi,09/09/2026,Quarta-feira,10:24:00,23,15,ESE,102,59,Sol com algumas nuvens,1019,2,22,sol-com-algumas-nuvens
7875,907,False,7,BR,Brasil,BA,Guaratinga,NE,False,-16.584,-39.783,False,False,cities,7875,Guaratinga,09/09/2026,Quarta-feira,10:24:00,21,5,E,87,87,Sol com muitas nuvens,1022,2r,23,sol-com-muitas-nuvens
7876,5504,False,7,BR,Brasil,BA,Heliópolis,NE,False,-10.683,-38.286,False,False,cities,7876,Heliópolis,09/09/2026,Quarta-feira,11:09:00,21,8,ENE,68,72,Sol com algumas nuvens,1020,2,22,sol-com-algumas-nuvens
3863,4746,False,7,BR,Brasil,BA,Hidrolândia,NE,False,-11.259,-42.158,False,False,cities,3863,Hidrolândia,09/09/2026,Quarta-feira,11:09:00,20,21,ENE,61,56,Sol,1021,1,16,sol
3152,8520,False,7,BR,Brasil,BA,Humildes,NE,False,-12.3567,-38.8756,False,False,cities,3152,Humildes,09/09/2026,Quarta-feira,10:24:00,23,7,ENE,73,75,Sol,1020,1,25,sol
7877,908,False,7,BR,Brasil,BA,Iaçu,NE,False,-12.767,-40.212,False,True,cities,7877,Iaçu,09/09/2026,Quarta-feira,10:24:00,22,5,ENE,78,79,Sol com muitas nuvens,1021,2r,25,sol-com-muitas-nuvens
3868,4751,False,7,BR,Brasil,BA,Ibiassucê,NE,False,-14.259,-42.257,False,False,cities,3868,Ibiassucê,09/09/2026,Quarta-feira,11:09:00,21,13,E,100,61,Sol com algumas nuvens,1021,2,20,sol-com-algumas-nuvens
7878,909,False,7,BR,Brasil,BA,Ibicaraí,NE,False,-14.865,-39.588,False,False,cities,7878,Ibicaraí,09/09/2026,Quarta-feira,10:24:00,21,9,E,86,93,Sol com muitas nuvens,1021,2r,23,sol-com-muitas-nuvens
7879,3401,False,7,BR,Brasil,BA,Ibicoara,NE,False,-13.411,-41.285,False,False,cities,7879,Ibicoara,09/09/2026,Quarta-feira,10:24:00,17,6,E,90,60,Sol com algumas nuvens,1023,2,15,sol-com-algumas-nuvens
3970,4891,False,7,BR,Brasil,BA,Ibicuí,NE,False,-14.842,-39.987,False,False,cities,3970,Ibicuí,09/09/2026,Quarta-feira,10:24:00,21,7,E,88,87,Sol com muitas nuvens,1021,2r,22,sol-com-muitas-nuvens
7880,910,False,7,BR,Brasil,BA,Ibipeba,NE,False,-11.641,-42.011,False,False,cities,7880,Ibipeba,09/09/2026,Quarta-feira,10:24:00,19,19,ENE,67,58,Sol,1021,1,16,sol
7881,911,False,7,BR,Brasil,BA,Ibipetuba,NE,False,-10.983,-44.533,False,False,cities,7881,Ibipetuba,09/09/2026,Quarta-feira,10:24:00,24,11,ENE,65,46,Sol,1018,1,22,sol
7882,4966,False,7,BR,Brasil,BA,Ibipitanga,NE,False,-12.882,-42.486,False,False,cities,7882,Ibipitanga,09/09/2026,Quarta-feira,11:09:00,23,11,E,95,51,Sol,1020,1,22,sol
3921,4840,False,7,BR,Brasil,BA,Ibiquera,NE,False,-12.651,-40.934,False,False,cities,3921,Ibiquera,09/09/2026,Quarta-feira,11:09:00,19,2,E,80,64,Sol com muitas nuvens,1021,2r,20,sol-com-muitas-nuvens
7883,6808,False,7,BR,Brasil,BA,Ibirajá,NE,False,-17.185,-40.165,False,False,cities,7883,Ibirajá,09/09/2026,Quarta-feira,11:09:00,21,6,E,90,82,Sol com muitas nuvens,1022,2r,22,sol-com-muitas-nuvens
7884,5153,False,7,BR,Brasil,BA,Ibirapitanga,NE,False,-14.164,-39.374,False,False,cities,7884,Ibirapitanga,09/09/2026,Quarta-feira,10:24:00,22,6,E,82,91,Sol e Chuva,1021,4,25,sol-e-chuva
7885,3416,False,7,BR,Brasil,BA,Ibirapuã,NE,False,-17.688,-40.109,False,False,cities,7885,Ibirapuã,09/09/2026,Quarta-feira,10:24:00,22,7,E,90,91,Nublado,1021,3,24,nublado
7886,3517,False,7,BR,Brasil,BA,Ibirataia,NE,False,-14.067,-39.641,False,False,cities,7886,Ibirataia,09/09/2026,Quarta-feira,11:09:00,22,4,E,84,89,Sol e Chuva,1021,4,25,sol-e-chuva
4620,5762,False,7,BR,Brasil,BA,Ibitiara,NE,False,-12.652,-42.218,False,False,cities,4620,Ibitiara,09/09/2026,Quarta-feira,10:24:00,18,18,E,90,50,Sol,1021,1,14,sol
6335,6969,False,7,BR,Brasil,BA,Ibitira,NE,False,-14.205,-42.114,False,False,cities,6335,Ibitira,09/09/2026,Quarta-feira,11:09:00,21,12,E,100,60,Sol,1021,1,20,sol
7887,4967,False,7,BR,Brasil,BA,Ibititá,NE,False,-11.547,-41.977,False,False,cities,7887,Ibititá,09/09/2026,Quarta-feira,10:24:00,19,21,ENE,65,57,Sol,1021,1,16,sol
6284,6902,False,7,BR,Brasil,BA,Ibitupã,NE,False,-14.519,-39.86,False,False,cities,6284,Ibitupã,09/09/2026,Quarta-feira,10:24:00,21,6,E,86,86,Sol com muitas nuvens,1021,2r,23,sol-com-muitas-nuvens
7888,3518,False,7,BR,Brasil,BA,Ibotirama,NE,False,-12.185,-43.221,False,False,cities,7888,Ibotirama,09/09/2026,Quarta-feira,11:09:00,23,5,E,83,51,Sol,1018,1,23,sol
3118,2660,False,7,BR,Brasil,BA,Ichu,NE,False,-11.749,-39.192,False,False,cities,3118,Ichu,09/09/2026,Quarta-feira,10:24:00,22,7,ENE,70,70,Sol,1021,1,23,sol
3190,3363,False,7,BR,Brasil,BA,Igaporã,NE,False,-13.773,-42.714,False,False,cities,3190,Igaporã,09/09/2026,Quarta-feira,11:09:00,21,23,E,100,56,Sol,1020,1,17,sol
4262,5299,False,7,BR,Brasil,BA,Igarité,NE,False,-11.617,-43.381,False,False,cities,4262,Igarité,09/09/2026,Quarta-feira,11:09:00,24,13,ENE,73,50,Sol,1018,1,23,sol
7889,5505,False,7,BR,Brasil,BA,Igrapiúna,NE,True,-13.826,-39.142,False,False,cities,7889,Igrapiúna,09/09/2026,Quarta-feira,10:24:00,22,5,E,81,88,Sol com muitas nuvens,1021,2r,25,sol-com-muitas-nuvens
3971,4892,False,7,BR,Brasil,BA,Iguaí,NE,False,-14.756,-40.089,False,False,cities,3971,Iguaí,09/09/2026,Quarta-feira,10:24:00,20,7,E,90,83,Sol com muitas nuvens,1022,2r,21,sol-com-muitas-nuvens
9140,5620,False,7,BR,Brasil,BA,Ilha de Comandatuba,NE,False,-15.35,-39.025,False,False,cities,9140,Ilha de Comandatuba,09/09/2026,Quarta-feira,10:24:00,22,11,E,84,95,Sol com muitas nuvens,1021,2r,24,sol-com-muitas-nuvens
